source_doc_id,source_path,source_type,entity_type,entity_id,linked_table,linked_column,link_method,confidence,is_public_safe,notes
CHAT-LO-2025-08-17-751bd8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-17-751bd8.md,doc_chat_line_oa,customer,CUST-L3-B2B-029700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029700
CHAT-LO-2025-08-17-8c9b17,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-17-8c9b17.md,doc_chat_line_oa,customer,CUST-L3-B2B-029200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029200
CHAT-LO-2025-08-17-f5b94f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-17-f5b94f.md,doc_chat_line_oa,customer,CUST-L3-B2B-015900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015900
CHAT-LO-2025-08-17-fc3332,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-17-fc3332.md,doc_chat_line_oa,customer,CUST-L3-B2B-028900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028900
CHAT-LO-2025-08-18-e242b2,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-18-e242b2.md,doc_chat_line_oa,customer,CUST-L3-B2B-001400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-001400
CHAT-LO-2025-08-19-042a1c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-19-042a1c.md,doc_chat_line_oa,customer,CUST-L3-B2B-002000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002000
CHAT-LO-2025-08-19-314c94,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-19-314c94.md,doc_chat_line_oa,customer,CUST-L3-B2B-012800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012800
CHAT-LO-2025-08-19-e76536,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-19-e76536.md,doc_chat_line_oa,customer,CUST-L3-B2B-006200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006200
CHAT-LO-2025-08-20-b793b5,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-20-b793b5.md,doc_chat_line_oa,customer,CUST-L3-B2B-021300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021300
CHAT-LO-2025-08-21-357d3d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-21-357d3d.md,doc_chat_line_oa,customer,CUST-L3-B2B-008300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008300
CHAT-LO-2025-08-21-85177f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-21-85177f.md,doc_chat_line_oa,customer,CUST-L3-B2B-012000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012000
CHAT-LO-2025-08-24-786a8a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-24-786a8a.md,doc_chat_line_oa,customer,CUST-L3-B2B-026900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026900
CHAT-LO-2025-08-24-bf9140,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-24-bf9140.md,doc_chat_line_oa,customer,CUST-L3-B2B-009900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009900
CHAT-LO-2025-08-25-37f0c1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-25-37f0c1.md,doc_chat_line_oa,customer,CUST-L3-B2B-028300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028300
CHAT-LO-2025-08-25-edbd80,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-25-edbd80.md,doc_chat_line_oa,customer,CUST-L3-B2B-026000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026000
CHAT-LO-2025-08-28-712078,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-28-712078.md,doc_chat_line_oa,customer,CUST-L3-B2B-006800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006800
CHAT-LO-2025-08-29-3573c1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-29-3573c1.md,doc_chat_line_oa,customer,CUST-L3-B2B-028400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028400
CHAT-LO-2025-08-30-e62fc4,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-30-e62fc4.md,doc_chat_line_oa,customer,CUST-L3-B2B-023300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023300
CHAT-LO-2025-08-30-fc785a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-30-fc785a.md,doc_chat_line_oa,customer,CUST-L3-B2B-017000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017000
CHAT-LO-2025-08-31-c5698a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-08-31-c5698a.md,doc_chat_line_oa,customer,CUST-L3-B2B-000400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-000400
CHAT-LO-2025-09-01-d5eb30,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-01-d5eb30.md,doc_chat_line_oa,customer,CUST-L3-B2B-008300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008300
CHAT-LO-2025-09-04-ab9628,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-04-ab9628.md,doc_chat_line_oa,customer,CUST-L3-B2B-026100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026100
CHAT-LO-2025-09-04-df302a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-04-df302a.md,doc_chat_line_oa,customer,CUST-L3-B2B-027100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027100
CHAT-LO-2025-09-05-3e0e3b,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-05-3e0e3b.md,doc_chat_line_oa,customer,CUST-L3-B2B-019900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019900
CHAT-LO-2025-09-07-3f14c5,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-07-3f14c5.md,doc_chat_line_oa,customer,CUST-L3-B2B-028100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028100
CHAT-LO-2025-09-07-f0a94c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-07-f0a94c.md,doc_chat_line_oa,customer,CUST-L3-B2B-008300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008300
CHAT-LO-2025-09-09-40444b,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-09-40444b.md,doc_chat_line_oa,customer,CUST-L3-B2B-027300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027300
CHAT-LO-2025-09-09-f8d243,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-09-f8d243.md,doc_chat_line_oa,customer,CUST-L3-B2B-018400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018400
CHAT-LO-2025-09-10-686a85,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-10-686a85.md,doc_chat_line_oa,customer,CUST-L3-B2B-026700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026700
CHAT-LO-2025-09-10-d765a4,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-10-d765a4.md,doc_chat_line_oa,customer,CUST-L3-B2B-018800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018800
CHAT-LO-2025-09-13-24676e,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-13-24676e.md,doc_chat_line_oa,customer,CUST-L3-B2B-008700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008700
CHAT-LO-2025-09-14-7781c6,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-14-7781c6.md,doc_chat_line_oa,customer,CUST-L3-B2B-008700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008700
CHAT-LO-2025-09-16-54c0cb,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-16-54c0cb.md,doc_chat_line_oa,customer,CUST-L3-B2B-003900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003900
CHAT-LO-2025-09-17-5198fa,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-17-5198fa.md,doc_chat_line_oa,customer,CUST-L3-B2B-021400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021400
CHAT-LO-2025-09-17-bd51be,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-17-bd51be.md,doc_chat_line_oa,customer,CUST-L3-B2B-019600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019600
CHAT-LO-2025-09-18-789c0c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-18-789c0c.md,doc_chat_line_oa,customer,CUST-L3-B2B-026300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026300
CHAT-LO-2025-09-20-3321df,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-20-3321df.md,doc_chat_line_oa,customer,CUST-L3-B2B-029900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029900
CHAT-LO-2025-09-21-0cc0f1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-21-0cc0f1.md,doc_chat_line_oa,customer,CUST-L3-B2B-015500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015500
CHAT-LO-2025-09-21-405545,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-21-405545.md,doc_chat_line_oa,customer,CUST-L3-B2B-018000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018000
CHAT-LO-2025-09-21-87fc80,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-21-87fc80.md,doc_chat_line_oa,customer,CUST-L3-B2B-009100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009100
CHAT-LO-2025-09-23-ef1327,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-23-ef1327.md,doc_chat_line_oa,customer,CUST-L3-B2B-009400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009400
CHAT-LO-2025-09-24-ce6407,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-24-ce6407.md,doc_chat_line_oa,customer,CUST-L3-B2B-019600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019600
CHAT-LO-2025-09-28-429cb9,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-28-429cb9.md,doc_chat_line_oa,customer,CUST-L3-B2B-007200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-007200
CHAT-LO-2025-09-28-87b71b,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-28-87b71b.md,doc_chat_line_oa,customer,CUST-L3-B2B-024200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024200
CHAT-LO-2025-09-28-e385f3,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-09-28-e385f3.md,doc_chat_line_oa,customer,CUST-L3-B2B-012700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012700
CHAT-LO-2025-10-04-5f899c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-04-5f899c.md,doc_chat_line_oa,customer,CUST-L3-B2B-002700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002700
CHAT-LO-2025-10-05-5db3ee,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-05-5db3ee.md,doc_chat_line_oa,customer,CUST-L3-B2B-010100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010100
CHAT-LO-2025-10-06-c0d5c1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-06-c0d5c1.md,doc_chat_line_oa,customer,CUST-L3-B2B-005100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005100
CHAT-LO-2025-10-07-fec392,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-07-fec392.md,doc_chat_line_oa,customer,CUST-L3-B2B-014900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014900
CHAT-LO-2025-10-09-0995d2,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-09-0995d2.md,doc_chat_line_oa,customer,CUST-L3-B2B-014000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014000
CHAT-LO-2025-10-09-1415bb,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-09-1415bb.md,doc_chat_line_oa,customer,CUST-L3-B2B-024300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024300
CHAT-LO-2025-10-12-069bd5,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-12-069bd5.md,doc_chat_line_oa,customer,CUST-L3-B2B-020500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020500
CHAT-LO-2025-10-12-cd1045,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-12-cd1045.md,doc_chat_line_oa,customer,CUST-L3-B2B-002800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002800
CHAT-LO-2025-10-14-54e19e,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-14-54e19e.md,doc_chat_line_oa,customer,CUST-L3-B2B-025400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-025400
CHAT-LO-2025-10-14-ac5c8e,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-14-ac5c8e.md,doc_chat_line_oa,customer,CUST-L3-B2B-011300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011300
CHAT-LO-2025-10-17-594caf,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-17-594caf.md,doc_chat_line_oa,customer,CUST-L3-B2B-029300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029300
CHAT-LO-2025-10-17-958a5f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-17-958a5f.md,doc_chat_line_oa,customer,CUST-L3-B2B-029900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029900
CHAT-LO-2025-10-18-98d076,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-18-98d076.md,doc_chat_line_oa,customer,CUST-L3-B2B-010700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010700
CHAT-LO-2025-10-18-fc41e7,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-18-fc41e7.md,doc_chat_line_oa,customer,CUST-L3-B2B-028300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028300
CHAT-LO-2025-10-19-0f1381,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-19-0f1381.md,doc_chat_line_oa,customer,CUST-L3-B2B-018600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018600
CHAT-LO-2025-10-21-017aa9,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-21-017aa9.md,doc_chat_line_oa,customer,CUST-L3-B2B-029700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029700
CHAT-LO-2025-10-22-60ad14,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-22-60ad14.md,doc_chat_line_oa,customer,CUST-L3-B2B-022300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-022300
CHAT-LO-2025-10-25-27dff8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-25-27dff8.md,doc_chat_line_oa,customer,CUST-L3-B2B-019600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019600
CHAT-LO-2025-10-26-43970f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-26-43970f.md,doc_chat_line_oa,customer,CUST-L3-B2B-013900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-013900
CHAT-LO-2025-10-27-297bae,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-27-297bae.md,doc_chat_line_oa,customer,CUST-L3-B2B-004400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004400
CHAT-LO-2025-10-28-9c286c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-28-9c286c.md,doc_chat_line_oa,customer,CUST-L3-B2B-005900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005900
CHAT-LO-2025-10-28-ed5faf,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-28-ed5faf.md,doc_chat_line_oa,customer,CUST-L3-B2B-005900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005900
CHAT-LO-2025-10-29-ee410f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-29-ee410f.md,doc_chat_line_oa,customer,CUST-L3-B2B-014500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014500
CHAT-LO-2025-10-30-4029ac,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-30-4029ac.md,doc_chat_line_oa,customer,CUST-L3-B2B-022400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-022400
CHAT-LO-2025-10-31-52a643,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-10-31-52a643.md,doc_chat_line_oa,customer,CUST-L3-B2B-020800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020800
CHAT-LO-2025-11-01-33d5d7,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-01-33d5d7.md,doc_chat_line_oa,customer,CUST-L3-B2B-008200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008200
CHAT-LO-2025-11-01-d4d7ab,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-01-d4d7ab.md,doc_chat_line_oa,customer,CUST-L3-B2B-005000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005000
CHAT-LO-2025-11-02-aff9e5,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-02-aff9e5.md,doc_chat_line_oa,customer,CUST-L3-B2B-012300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012300
CHAT-LO-2025-11-03-b2f49a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-03-b2f49a.md,doc_chat_line_oa,customer,CUST-L3-B2B-030000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-030000
CHAT-LO-2025-11-04-310da1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-04-310da1.md,doc_chat_line_oa,customer,CUST-L3-B2B-006600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006600
CHAT-LO-2025-11-04-c9cf22,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-04-c9cf22.md,doc_chat_line_oa,customer,CUST-L3-B2B-023400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023400
CHAT-LO-2025-11-05-99bf89,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-05-99bf89.md,doc_chat_line_oa,customer,CUST-L3-B2B-004200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004200
CHAT-LO-2025-11-05-aee4d4,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-05-aee4d4.md,doc_chat_line_oa,customer,CUST-L3-B2B-012300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012300
CHAT-LO-2025-11-06-16582d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-06-16582d.md,doc_chat_line_oa,customer,CUST-L3-B2B-004700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004700
CHAT-LO-2025-11-07-54d493,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-07-54d493.md,doc_chat_line_oa,customer,CUST-L3-B2B-006700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006700
CHAT-LO-2025-11-08-8f5cae,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-08-8f5cae.md,doc_chat_line_oa,customer,CUST-L3-B2B-024400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024400
CHAT-LO-2025-11-09-beee2c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-09-beee2c.md,doc_chat_line_oa,customer,CUST-L3-B2B-011000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011000
CHAT-LO-2025-11-09-cb5296,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-09-cb5296.md,doc_chat_line_oa,customer,CUST-L3-B2B-024000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024000
CHAT-LO-2025-11-09-d453b8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-09-d453b8.md,doc_chat_line_oa,customer,CUST-L3-B2B-026000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026000
CHAT-LO-2025-11-09-f2d184,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-09-f2d184.md,doc_chat_line_oa,customer,CUST-L3-B2B-014400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014400
CHAT-LO-2025-11-10-d99f4a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-10-d99f4a.md,doc_chat_line_oa,customer,CUST-L3-B2B-000300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-000300
CHAT-LO-2025-11-11-07cf80,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-11-07cf80.md,doc_chat_line_oa,customer,CUST-L3-B2B-023300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023300
CHAT-LO-2025-11-11-48b957,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-11-48b957.md,doc_chat_line_oa,customer,CUST-L3-B2B-012400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012400
CHAT-LO-2025-11-13-50be54,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-13-50be54.md,doc_chat_line_oa,customer,CUST-L3-B2B-029100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029100
CHAT-LO-2025-11-13-9a3a95,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-13-9a3a95.md,doc_chat_line_oa,customer,CUST-L3-B2B-021600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021600
CHAT-LO-2025-11-14-1e3d6f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2025-11-14-1e3d6f.md,doc_chat_line_oa,customer,CUST-L3-B2B-004700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004700
